DISTRICT,DATE,CONFIRMED,RECOVERED,ACTIVE,DEATH
Ernakulam,07-04-2020,0,4,13,0
Ernakulam,09-04-2020,0,4,9,0
Ernakulam,10-04-2020,0,1,8,0
Ernakulam,14-04-2020,0,2,6,0
Ernakulam,16-04-2020,0,1,5,0
Ernakulam,17-04-2020,0,2,3,0
Ernakulam,27-04-2020,0,1,2,0
Ernakulam,01-05-2020,0,1,1,0
Ernakulam,08-05-2020,1,0,2,0
Ernakulam,10-05-2020,1,0,3,0
Ernakulam,17-05-2020,1,0,4,0
Ernakulam,18-05-2020,1,0,5,0
Ernakulam,20-05-2020,1,0,6,0
Ernakulam,21-05-2020,0,1,5,0
Ernakulam,24-05-2020,4,0,9,0
Ernakulam,25-05-2020,0,1,8,0
Ernakulam,26-05-2020,5,1,12,0
Ernakulam,27-05-2020,2,0,14,0
Ernakulam,29-05-2020,4,0,18,0
Ernakulam,30-05-2020,4,0,22,0
Ernakulam,31-05-2020,1,1,22,0
Ernakulam,01-06-2020,3,0,25,0
Ernakulam,02-06-2020,3,0,28,0
Ernakulam,03-06-2020,5,0,33,0
Ernakulam,04-06-2020,2,0,35,0
Ernakulam,05-06-2020,10,4,41,0
Ernakulam,06-06-2020,3,4,40,0
Ernakulam,08-06-2020,3,0,43,0
Ernakulam,09-06-2020,4,1,46,0
Ernakulam,10-06-2020,4,2,48,0
Ernakulam,11-06-2020,2,6,44,0
Ernakulam,12-06-2020,5,3,46,0
Ernakulam,13-06-2020,7,0,53,0
Ernakulam,14-06-2020,7,1,59,0
Ernakulam,15-06-2020,13,2,69,0
Ernakulam,16-06-2020,13,1,81,0
Ernakulam,17-06-2020,5,2,84,0
Ernakulam,18-06-2020,6,4,86,0
Ernakulam,19-06-2020,11,0,97,0
Ernakulam,20-06-2020,3,1,99,0
Ernakulam,21-06-2020,5,0,104,0
Ernakulam,22-06-2020,14,9,109,0
Ernakulam,23-06-2020,13,6,116,0
Ernakulam,24-06-2020,8,4,120,0
Ernakulam,25-06-2020,10,2,128,0
Ernakulam,26-06-2020,9,0,137,0
Ernakulam,27-06-2020,14,0,151,0
Ernakulam,28-06-2020,7,0,158,0
Ernakulam,29-06-2020,5,2,161,0
Ernakulam,30-06-2020,10,7,164,0
Ernakulam,01-07-2020,12,1,175,0
Ernakulam,02-07-2020,9,10,174,0
Ernakulam,03-07-2020,17,20,171,0
Ernakulam,04-07-2020,13,7,177,0
Ernakulam,05-07-2020,12,7,182,0
Ernakulam,06-07-2020,25,16,190,1
Ernakulam,07-07-2020,21,20,191,0
Ernakulam,08-07-2020,16,12,195,0
Ernakulam,09-07-2020,12,15,192,0
Ernakulam,10-07-2020,20,4,208,0
Ernakulam,11-07-2020,47,3,251,1
Ernakulam,12-07-2020,50,5,296,0
Ernakulam,13-07-2020,15,10,301,0
Ernakulam,14-07-2020,70,0,371,0
Ernakulam,15-07-2020,72,1,442,0
Ernakulam,16-07-2020,57,7,492,0
Ernakulam,17-07-2020,115,4,603,0
Ernakulam,18-07-2020,44,8,639,0
Ernakulam,19-07-2020,98,7,729,1
Ernakulam,20-07-2020,72,7,793,1
Ernakulam,21-07-2020,80,5,868,0
Ernakulam,22-07-2020,92,18,942,0
Ernakulam,23-07-2020,100,95,946,1
Ernakulam,24-07-2020,69,151,864,0
Ernakulam,25-07-2020,79,77,865,1
Ernakulam,26-07-2020,61,107,819,0
Ernakulam,27-07-2020,15,69,765,0
Ernakulam,28-07-2020,70,83,751,1
Ernakulam,29-07-2020,83,58,776,0
Ernakulam,30-07-2020,34,69,739,1
Ernakulam,31-07-2020,132,66,801,2
Ernakulam,01-08-2020,59,35,823,2
Ernakulam,02-08-2020,128,37,914,0
Ernakulam,03-08-2020,106,38,980,0
Ernakulam,04-08-2020,135,49,1065,1
Ernakulam,05-08-2020,120,35,1149,1
Ernakulam,06-08-2020,73,146,1076,0
Ernakulam,07-08-2020,82,29,1127,1
Ernakulam,08-08-2020,101,62,1165,0
Ernakulam,09-08-2020,54,138,1080,1
Ernakulam,10-08-2020,101,47,1133,1
Ernakulam,11-08-2020,133,70,1195,1
Ernakulam,12-08-2020,121,51,1264,1
Ernakulam,13-08-2020,115,109,1270,0
Ernakulam,14-08-2020,114,87,1295,2
Ernakulam,15-08-2020,106,124,1275,2
Ernakulam,16-08-2020,123,120,1276,2
Ernakulam,17-08-2020,129,64,1342,0
Ernakulam,18-08-2020,192,64,1470,0
Ernakulam,19-08-2020,230,101,1596,3
Ernakulam,20-08-2020,150,121,1625,0
Ernakulam,21-08-2020,165,89,1700,1
Ernakulam,22-08-2020,114,98,1714,2
Ernakulam,23-08-2020,200,171,1743,0
Ernakulam,24-08-2020,165,142,1765,1
Ernakulam,25-08-2020,163,85,1843,0
Ernakulam,26-08-2020,193,191,1845,0
Ernakulam,27-08-2020,140,90,1895,0
Ernakulam,28-08-2020,207,155,1947,0
Ernakulam,29-08-2020,136,148,1935,0
Ernakulam,30-08-2020,231,182,1984,0
Ernakulam,31-08-2020,210,90,2104,0
Ernakulam,01-09-2020,161,134,2130,1
Ernakulam,02-09-2020,136,119,2144,3
Ernakulam,03-09-2020,164,209,2098,1
Ernakulam,04-09-2020,274,185,2187,0
Ernakulam,05-09-2020,186,128,2245,0
Ernakulam,06-09-2020,281,185,2341,0
Ernakulam,07-09-2020,130,184,2286,1
Ernakulam,08-09-2020,318,204,2397,3
Ernakulam,09-09-2020,276,105,2567,1
Ernakulam,10-09-2020,227,116,2678,0
Ernakulam,11-09-2020,295,63,2908,2
Ernakulam,12-09-2020,188,233,2862,1
Ernakulam,13-09-2020,326,232,2954,2
Ernakulam,14-09-2020,255,125,3083,1
Ernakulam,15-09-2020,239,209,3112,1
Ernakulam,16-09-2020,319,371,3060,0
Ernakulam,17-09-2020,383,357,3086,0
Ernakulam,18-09-2020,348,221,3212,1
Ernakulam,19-09-2020,351,189,3372,2
Ernakulam,20-09-2020,537,289,3619,1
Ernakulam,21-09-2020,299,297,3621,0
Ernakulam,22-09-2020,406,250,3775,1
Ernakulam,23-09-2020,624,254,4145,0
Ernakulam,24-09-2020,590,248,4486,1
Ernakulam,25-09-2020,655,325,4816,0
Ernakulam,26-09-2020,729,246,5296,3
Ernakulam,27-09-2020,924,337,5881,2
Ernakulam,28-09-2020,537,220,6198,0
Ernakulam,29-09-2020,859,216,6841,0
Ernakulam,30-09-2020,1056,263,7633,1
Ernakulam,01-10-2020,934,226,8334,7
Ernakulam,02-10-2020,1042,212,9161,3
Ernakulam,03-10-2020,925,402,9684,0
Ernakulam,04-10-2020,952,405,10229,2
Ernakulam,05-10-2020,705,236,10693,5
Ernakulam,06-10-2020,837,337,11193,0
Ernakulam,07-10-2020,1201,385,12009,0
Ernakulam,08-10-2020,391,707,11693,0
Ernakulam,09-10-2020,911,458,12142,4
Ernakulam,10-10-2020,1191,983,12342,8
Ernakulam,11-10-2020,1228,1036,12534,0
Ernakulam,12-10-2020,480,1018,11993,3
Ernakulam,13-10-2020,1122,1123,11988,4
Ernakulam,14-10-2020,793,823,11956,2
Ernakulam,15-10-2020,1209,719,12445,1
Ernakulam,16-10-2020,606,843,12208,0
Ernakulam,17-10-2020,1022,941,12287,1
Ernakulam,18-10-2020,730,1307,11706,4
Ernakulam,19-10-2020,598,978,11321,5
Ernakulam,20-10-2020,644,974,10989,2
Ernakulam,21-10-2020,1190,970,11206,3
Ernakulam,22-10-2020,929,414,11716,5
Ernakulam,23-10-2020,874,649,11939,2
Ernakulam,24-10-2020,1170,538,12568,3
Ernakulam,25-10-2020,816,1116,12263,5
Ernakulam,26-10-2020,457,1096,11623,1
Ernakulam,27-10-2020,716,914,11421,4
Ernakulam,28-10-2020,1250,633,12034,4
Ernakulam,29-10-2020,802,600,12235,1
Ernakulam,30-10-2020,674,741,12166,2
Ernakulam,31-10-2020,1114,853,12419,7
Ernakulam,01-11-2020,1042,808,12651,1
Ernakulam,02-11-2020,518,1093,12073,3
Ernakulam,03-11-2020,850,865,12056,2
Ernakulam,04-11-2020,1197,1078,12169,6
Ernakulam,05-11-2020,749,1288,11629,1
Ernakulam,06-11-2020,673,1075,11220,7
Ernakulam,07-11-2020,1042,1010,11248,4
Ernakulam,08-11-2020,644,845,11046,1
Ernakulam,09-11-2020,433,827,10649,3
Ernakulam,10-11-2020,583,1078,10153,1
Ernakulam,11-11-2020,977,758,10371,1
Ernakulam,12-11-2020,489,1008,9849,3
Ernakulam,13-11-2020,756,707,9895,3
Ernakulam,14-11-2020,860,800,9955,0
Ernakulam,15-11-2020,489,828,9616,0
Ernakulam,16-11-2020,279,503,9388,4
Ernakulam,17-11-2020,613,588,9411,2
Ernakulam,18-11-2020,887,720,9574,4
Ernakulam,19-11-2020,423,936,9059,2
Ernakulam,20-11-2020,554,545,9066,2
Ernakulam,21-11-2020,797,658,9205,0
Ernakulam,22-11-2020,494,953,8745,1
Ernakulam,23-11-2020,325,517,8549,4
Ernakulam,24-11-2020,570,450,8667,2
Ernakulam,25-11-2020,774,750,8689,2
Ernakulam,26-11-2020,472,807,8351,3
Ernakulam,27-11-2020,397,476,8270,2
Ernakulam,28-11-2020,812,451,8626,5
Ernakulam,29-11-2020,512,1001,8133,4
Ernakulam,30-11-2020,317,518,7930,2
Ernakulam,01-12-2020,504,659,7773,2
Ernakulam,02-12-2020,732,443,8055,7
Ernakulam,03-12-2020,441,770,7725,1
Ernakulam,04-12-2020,486,440,7768,3
Ernakulam,05-12-2020,665,492,7937,4
Ernakulam,06-12-2020,474,685,7723,3
Ernakulam,07-12-2020,278,354,7647,0
Ernakulam,08-12-2020,528,403,7767,5
Ernakulam,09-12-2020,717,532,7952,0
Ernakulam,10-12-2020,555,649,7855,3
Ernakulam,11-12-2020,409,592,7671,1
Ernakulam,12-12-2020,732,510,7885,8
Ernakulam,13-12-2020,509,804,7588,2
Ernakulam,14-12-2020,343,582,7344,5
Ernakulam,15-12-2020,617,416,7545,0
Ernakulam,16-12-2020,959,720,7783,1
Ernakulam,17-12-2020,481,565,7697,2
Ernakulam,18-12-2020,578,504,7769,2
Ernakulam,19-12-2020,826,606,7987,2
Ernakulam,20-12-2020,591,499,8076,3
Ernakulam,21-12-2020,377,476,7969,8
Ernakulam,22-12-2020,686,414,8238,3
Ernakulam,23-12-2020,953,709,8480,1
Ernakulam,24-12-2020,544,979,8041,4
Ernakulam,25-12-2020,586,601,8026,0
Ernakulam,26-12-2020,403,432,7994,3
Ernakulam,27-12-2020,605,450,8146,3
Ernakulam,28-12-2020,340,536,7949,1
Ernakulam,29-12-2020,734,377,8306,0
Ernakulam,30-12-2020,1006,780,8531,1
Ernakulam,31-12-2020,574,513,8590,2
Ernakulam,01-01-2021,602,594,8589,7
Ernakulam,02-01-2021,743,552,8776,2
Ernakulam,03-01-2021,728,502,8998,4
Ernakulam,04-01-2021,382,749,8628,3
Ernakulam,05-01-2021,719,401,8942,4
Ernakulam,06-01-2021,1068,946,9061,2
Ernakulam,07-01-2021,663,1102,8619,3
Ernakulam,08-01-2021,708,686,8638,3
Ernakulam,09-01-2021,893,761,8766,4
Ernakulam,10-01-2021,650,718,8696,1
Ernakulam,11-01-2021,443,485,8650,4
Ernakulam,12-01-2021,813,516,8946,1
Ernakulam,13-01-2021,998,906,9033,5
Ernakulam,14-01-2021,659,599,9092,1
Ernakulam,15-01-2021,799,537,9348,3
Ernakulam,16-01-2021,1046,846,9545,3
Ernakulam,17-01-2021,767,427,9885,0
Ernakulam,18-01-2021,574,518,9941,0
Ernakulam,19-01-2021,1019,463,10495,1
Ernakulam,20-01-2021,1031,803,10721,2
Ernakulam,21-01-2021,771,713,10775,3
Ernakulam,22-01-2021,1018,1005,10788,0
Ernakulam,23-01-2021,1083,1038,10831,2
Ernakulam,24-01-2021,822,1045,10607,1
Ernakulam,25-01-2021,487,616,10473,5
Ernakulam,26-01-2021,866,881,10450,7
Ernakulam,27-01-2021,879,739,10589,1
Ernakulam,28-01-2021,784,792,10581,0
Ernakulam,29-01-2021,865,711,10732,3
Ernakulam,30-01-2021,859,826,10765,0
Ernakulam,31-01-2021,743,725,10783,0
Ernakulam,01-02-2021,424,908,10295,3
Ernakulam,02-02-2021,755,667,10375,7
Ernakulam,03-02-2021,871,909,10336,1
Ernakulam,04-02-2021,833,911,10257,1
Ernakulam,05-02-2021,714,802,10169,0
Ernakulam,06-02-2021,898,690,10377,0
Ernakulam,07-02-2021,558,726,10208,1
Ernakulam,08-02-2021,431,627,10011,1
Ernakulam,09-02-2021,615,605,10021,0
Ernakulam,10-02-2021,811,766,10064,2
Ernakulam,11-02-2021,632,669,10025,2
Ernakulam,12-02-2021,589,743,9870,1
Ernakulam,13-02-2021,746,800,9813,3
Ernakulam,14-02-2021,439,640,9611,1
Ernakulam,15-02-2021,393,502,9501,1
Ernakulam,16-02-2021,643,486,9656,2
Ernakulam,17-02-2021,519,604,9570,1
Ernakulam,18-02-2021,609,597,9581,1
Ernakulam,19-02-2021,535,537,9576,3
Ernakulam,20-02-2021,564,658,9482,0
Ernakulam,21-02-2021,514,500,9496,0
Ernakulam,22-02-2021,246,389,9351,2
Ernakulam,23-02-2021,484,746,9088,1
Ernakulam,24-02-2021,473,600,8957,4
Ernakulam,25-02-2021,408,490,8875,0
Ernakulam,26-02-2021,332,345,8862,0
Ernakulam,27-02-2021,415,516,8759,2
Ernakulam,28-02-2021,352,476,8635,0
Ernakulam,01-03-2021,240,500,8374,1
Ernakulam,02-03-2021,306,470,8209,1
Ernakulam,03-03-2021,281,509,7978,3
Ernakulam,04-03-2021,228,627,7578,1
Ernakulam,05-03-2021,291,561,7308,0
Ernakulam,06-03-2021,237,333,7211,1
Ernakulam,07-03-2021,219,784,6645,1
Ernakulam,08-03-2021,138,329,6454,0
Ernakulam,09-03-2021,231,500,6185,0
Ernakulam,10-03-2021,244,1000,5429,0
Ernakulam,11-03-2021,205,557,5077,0
Ernakulam,12-03-2021,154,623,4608,0
Ernakulam,13-03-2021,232,747,4093,0
Ernakulam,14-03-2021,132,425,3798,2
Ernakulam,15-03-2021,119,632,3282,2
Ernakulam,16-03-2021,238,752,2762,5
Ernakulam,17-03-2021,255,310,2704,2
Ernakulam,18-03-2021,184,206,2680,2
Ernakulam,19-03-2021,185,190,2673,1
Ernakulam,20-03-2021,228,128,2772,1
Ernakulam,21-03-2021,154,130,2795,1
Ernakulam,22-03-2021,106,102,2797,2
Ernakulam,23-03-2021,178,310,2665,0
Ernakulam,24-03-2021,245,103,2807,0
Ernakulam,25-03-2021,188,171,2824,0
Ernakulam,26-03-2021,171,326,2669,0
Ernakulam,27-03-2021,247,391,2521,4
Ernakulam,28-03-2021,220,326,2415,0
Ernakulam,29-03-2021,184,508,2090,1
Ernakulam,30-03-2021,283,309,2064,0
Ernakulam,31-03-2021,316,232,2146,2
Ernakulam,01-04-2021,327,157,2316,0
Ernakulam,02-04-2021,278,393,2199,2
Ernakulam,03-04-2021,268,176,2289,1
Ernakulam,04-04-2021,368,142,2514,1
Ernakulam,05-04-2021,316,150,2680,0
Ernakulam,06-04-2021,487,191,2976,0
Ernakulam,07-04-2021,504,125,3354,1
Ernakulam,08-04-2021,654,137,3867,3
Ernakulam,09-04-2021,607,126,4345,3
Ernakulam,10-04-2021,977,139,5183,0
Ernakulam,11-04-2021,842,120,5905,0
Ernakulam,12-04-2021,779,137,6546,1
Ernakulam,13-04-2021,1162,336,7371,1
Ernakulam,14-04-2021,1226,201,8394,2
Ernakulam,15-04-2021,1267,337,9324,0
Ernakulam,16-04-2021,1391,515,10194,6
Ernakulam,17-04-2021,2187,327,12052,2
Ernakulam,18-04-2021,2835,355,14532,0
Ernakulam,19-04-2021,1781,350,15961,2
Ernakulam,20-04-2021,3212,458,18711,4
Ernakulam,21-04-2021,3980,700,21990,1
Ernakulam,22-04-2021,4396,541,25844,1
Ernakulam,23-04-2021,4548,572,29820,0
Ernakulam,24-04-2021,3320,821,32316,3
Ernakulam,25-04-2021,4468,1002,35781,1
Ernakulam,26-04-2021,2515,801,37494,1
Ernakulam,27-04-2021,4270,2000,39761,1
Ernakulam,28-04-2021,5287,1012,44036,0
Ernakulam,29-04-2021,5369,1293,48107,2
Ernakulam,30-04-2021,4642,2689,50051,7
Ernakulam,01-05-2021,5002,1987,53066,0
Ernakulam,02-05-2021,3502,2279,54289,0
Ernakulam,03-05-2021,3291,3500,54076,4
Ernakulam,04-05-2021,5030,4235,54867,4
Ernakulam,05-05-2021,6558,2732,58692,1
Ernakulam,06-05-2021,6506,2999,62197,2
Ernakulam,07-05-2021,5361,2735,64820,3
Ernakulam,08-05-2021,5492,4052,66249,11
Ernakulam,09-05-2021,4767,3393,67613,10
Ernakulam,10-05-2021,2834,3999,66442,5
Ernakulam,11-05-2021,4514,5200,65755,1
Ernakulam,12-05-2021,6410,4474,67672,17
Ernakulam,13-05-2021,5026,3468,69226,4
Ernakulam,14-05-2021,3855,3341,69721,19
Ernakulam,15-05-2021,3744,3065,70391,9
Ernakulam,16-05-2021,3154,4620,68920,5
Ernakulam,17-05-2021,2315,14900,56325,10
Ernakulam,18-05-2021,3517,6336,53489,16
Ernakulam,19-05-2021,4282,5513,52243,13
Ernakulam,20-05-2021,3336,4418,51156,5
Ernakulam,21-05-2021,3102,3118,51120,19
Idukki,15-03-2020,1,0,1,0
Idukki,25-03-2020,1,0,2,0
Idukki,26-03-2020,1,0,3,0
Idukki,30-03-2020,2,0,5,0
Idukki,02-04-2020,5,0,10,0
Idukki,03-04-2020,0,2,8,0
Idukki,28-03-2020,0,1,7,0
Idukki,08-04-2020,0,2,5,0
Idukki,09-04-2020,0,2,3,0
Idukki,11-04-2020,0,2,1,0
Idukki,12-04-2020,0,1,0,0
Idukki,23-04-2020,4,0,4,0
Idukki,26-04-2020,6,0,10,0
Idukki,27-04-2020,4,0,14,0
Idukki,02-05-2020,0,2,12,0
Idukki,04-05-2020,0,10,2,0
Idukki,06-05-2020,0,1,1,0
Idukki,09-05-2020,0,1,0,0
Idukki,14-05-2020,1,0,1,0
Idukki,21-05-2020,1,0,2,0
Idukki,25-05-2020,1,1,2,0
Idukki,28-05-2020,1,0,3,0
Idukki,29-05-2020,1,0,4,0
Idukki,30-05-2020,4,0,8,0
Idukki,01-06-2020,1,0,9,0
Idukki,03-06-2020,9,0,18,0
Idukki,05-06-2020,3,0,21,0
Idukki,06-06-2020,3,1,23,0
Idukki,07-06-2020,1,0,24,0
Idukki,09-06-2020,0,1,23,0
Idukki,10-06-2020,4,0,27,0
Idukki,12-06-2020,1,4,24,0
Idukki,13-06-2020,4,1,27,0
Idukki,14-06-2020,2,2,27,0
Idukki,15-06-2020,2,0,29,0
Idukki,18-06-2020,6,0,35,0
Idukki,19-06-2020,2,0,37,0
Idukki,20-06-2020,1,0,38,0
Idukki,21-06-2020,11,0,49,0
Idukki,22-06-2020,4,2,51,0
Idukki,24-06-2020,6,2,55,0
Idukki,25-06-2020,3,2,56,0
Idukki,26-06-2020,2,5,53,0
Idukki,27-06-2020,2,5,50,0
Idukki,28-06-2020,4,6,48,0
Idukki,29-06-2020,5,0,53,0
Idukki,30-06-2020,0,2,51,0
Idukki,01-07-2020,1,2,50,0
Idukki,02-07-2020,8,13,45,0
Idukki,03-07-2020,2,0,47,0
Idukki,04-07-2020,2,2,47,0
Idukki,05-07-2020,6,0,53,0
Idukki,06-07-2020,6,0,59,0
Idukki,07-07-2020,1,1,59,0
Idukki,08-07-2020,20,0,79,0
Idukki,09-07-2020,20,8,91,0
Idukki,10-07-2020,12,4,99,0
Idukki,11-07-2020,5,4,100,0
Idukki,12-07-2020,16,0,116,0
Idukki,13-07-2020,4,0,120,0
Idukki,15-07-2020,55,3,171,1
Idukki,16-07-2020,26,6,191,0
Idukki,17-07-2020,11,6,196,0
Idukki,18-07-2020,28,6,218,0
Idukki,19-07-2020,49,5,262,0
Idukki,20-07-2020,24,1,285,0
Idukki,21-07-2020,0,5,280,0
Idukki,22-07-2020,43,1,321,1
Idukki,23-07-2020,63,22,362,0
Idukki,24-07-2020,29,96,295,0
Idukki,25-07-2020,40,12,323,0
Idukki,26-07-2020,48,31,340,0
Idukki,27-07-2020,70,25,385,0
Idukki,28-07-2020,7,27,365,0
Idukki,29-07-2020,34,20,379,0
Idukki,30-07-2020,6,31,354,0
Idukki,31-07-2020,59,45,368,0
Idukki,01-08-2020,14,32,350,0
Idukki,02-08-2020,42,30,362,0
Idukki,03-08-2020,26,54,334,0
Idukki,04-08-2020,0,26,307,0
Idukki,05-08-2020,39,58,288,0
Idukki,06-08-2020,58,20,326,0
Idukki,07-08-2020,23,57,292,0
Idukki,08-08-2020,41,19,314,0
Idukki,09-08-2020,17,31,300,0
Idukki,10-08-2020,18,9,309,0
Idukki,11-08-2020,4,68,245,0
Idukki,12-08-2020,42,25,261,1
Idukki,13-08-2020,31,22,270,0
Idukki,14-08-2020,58,8,320,0
Idukki,15-08-2020,31,39,312,0
Idukki,16-08-2020,30,39,303,0
Idukki,17-08-2020,23,15,311,0
Idukki,18-08-2020,5,59,257,0
Idukki,19-08-2020,64,5,316,0
Idukki,20-08-2020,35,9,342,0
Idukki,21-08-2020,34,18,358,0
Idukki,22-08-2020,37,46,349,0
Idukki,23-08-2020,29,19,359,0
Idukki,24-08-2020,19,48,330,0
Idukki,25-08-2020,6,37,299,0
Idukki,26-08-2020,63,13,349,0
Idukki,27-08-2020,27,28,348,0
Idukki,28-08-2020,49,36,361,0
Idukki,29-08-2020,27,41,347,0
Idukki,30-08-2020,35,45,337,0
Idukki,31-08-2020,15,23,329,0
Idukki,01-09-2020,0,14,315,0
Idukki,02-09-2020,12,42,285,0
Idukki,03-09-2020,44,22,307,0
Idukki,04-09-2020,29,26,310,0
Idukki,05-09-2020,31,60,281,0
Idukki,06-09-2020,39,19,301,0
Idukki,07-09-2020,4,32,273,0
Idukki,08-09-2020,85,12,346,0
Idukki,09-09-2020,24,24,346,0
Idukki,10-09-2020,105,15,436,0
Idukki,11-09-2020,28,39,425,0
Idukki,12-09-2020,86,28,483,0
Idukki,13-09-2020,40,20,503,0
Idukki,14-09-2020,58,25,536,0
Idukki,15-09-2020,29,43,522,0
Idukki,16-09-2020,76,21,577,0
Idukki,17-09-2020,104,47,634,0
Idukki,18-09-2020,100,73,661,0
Idukki,19-09-2020,47,54,654,0
Idukki,20-09-2020,77,65,666,0
Idukki,21-09-2020,82,37,711,0
Idukki,22-09-2020,42,42,710,0
Idukki,23-09-2020,79,55,734,0
Idukki,24-09-2020,151,61,824,0
Idukki,25-09-2020,114,69,869,0
Idukki,26-09-2020,107,64,912,0
Idukki,27-09-2020,125,94,943,0
Idukki,28-09-2020,114,36,1021,0
Idukki,29-09-2020,57,84,994,0
Idukki,30-09-2020,157,21,1130,0
Idukki,01-10-2020,130,70,1190,0
Idukki,02-10-2020,136,93,1233,0
Idukki,03-10-2020,106,115,1223,1
Idukki,04-10-2020,96,80,1239,0
Idukki,05-10-2020,71,61,1249,0
Idukki,06-10-2020,56,86,1219,0
Idukki,07-10-2020,120,89,1249,1
Idukki,08-10-2020,121,69,1301,0
Idukki,09-10-2020,153,98,1356,0
Idukki,10-10-2020,139,57,1438,0
Idukki,11-10-2020,123,50,1511,0
Idukki,12-10-2020,94,29,1575,1
Idukki,13-10-2020,79,129,1525,0
Idukki,14-10-2020,114,155,1484,0
Idukki,15-10-2020,143,124,1503,0
Idukki,16-10-2020,124,53,1573,1
Idukki,17-10-2020,140,63,1650,0
Idukki,18-10-2020,162,131,1681,0
Idukki,19-10-2020,28,53,1656,0
Idukki,20-10-2020,72,85,1643,0
Idukki,21-10-2020,100,71,1672,0
Idukki,22-10-2020,65,94,1643,0
Idukki,23-10-2020,140,77,1706,0
Idukki,24-10-2020,201,49,1858,0
Idukki,25-10-2020,152,91,1919,0
Idukki,26-10-2020,79,66,1932,0
Idukki,27-10-2020,49,72,1908,1
Idukki,28-10-2020,115,90,1933,0
Idukki,29-10-2020,168,66,2034,1
Idukki,30-10-2020,76,105,2005,0
Idukki,31-10-2020,57,279,1783,0
Idukki,01-11-2020,148,353,1578,0
Idukki,02-11-2020,60,78,1560,0
Idukki,03-11-2020,67,76,1551,0
Idukki,04-11-2020,204,90,1665,0
Idukki,05-11-2020,116,113,1668,0
Idukki,06-11-2020,157,104,1721,0
Idukki,07-11-2020,108,100,1729,0
Idukki,08-11-2020,179,93,1815,0
Idukki,09-11-2020,42,49,1808,0
Idukki,10-11-2020,89,105,1792,0
Idukki,11-11-2020,225,91,1926,0
Idukki,12-11-2020,185,250,1861,0
Idukki,13-11-2020,187,78,1970,0
Idukki,14-11-2020,107,86,1990,1
Idukki,15-11-2020,165,70,2085,0
Idukki,16-11-2020,83,283,1884,1
Idukki,17-11-2020,116,54,1946,0
Idukki,18-11-2020,249,185,2010,0
Idukki,19-11-2020,276,219,2067,0
Idukki,20-11-2020,85,62,2090,0
Idukki,21-11-2020,188,72,2206,0
Idukki,22-11-2020,220,77,2349,0
Idukki,23-11-2020,49,137,2261,0
Idukki,24-11-2020,122,49,2334,0
Idukki,25-11-2020,238,181,2391,0
Idukki,26-11-2020,256,84,2562,1
Idukki,27-11-2020,143,174,2531,0
Idukki,28-11-2020,178,110,2599,0
Idukki,29-11-2020,274,148,2725,0
Idukki,30-11-2020,49,455,2319,0
Idukki,01-12-2020,161,79,2401,0
Idukki,02-12-2020,200,73,2528,0
Idukki,03-12-2020,265,148,2645,0
Idukki,04-12-2020,216,109,2752,0
Idukki,05-12-2020,157,88,2821,0
Idukki,06-12-2020,169,64,2926,0
Idukki,07-12-2020,146,119,2953,0
Idukki,08-12-2020,73,72,2953,1
Idukki,09-12-2020,57,56,2954,0
Idukki,10-12-2020,200,121,3033,0
Idukki,11-12-2020,155,176,3012,0
Idukki,12-12-2020,123,160,2975,0
Idukki,13-12-2020,222,99,3097,1
Idukki,14-12-2020,47,48,3096,0
Idukki,15-12-2020,104,72,3128,0
Idukki,16-12-2020,186,316,2998,0
Idukki,17-12-2020,243,98,3142,1
Idukki,18-12-2020,113,134,3121,0
Idukki,19-12-2020,171,93,3199,0
Idukki,20-12-2020,225,97,3327,0
Idukki,21-12-2020,55,35,3347,0
Idukki,22-12-2020,108,417,3038,0
Idukki,23-12-2020,242,205,3074,0
Idukki,24-12-2020,153,241,2985,1
Idukki,25-12-2020,214,54,3145,0
Idukki,26-12-2020,67,54,3158,0
Idukki,27-12-2020,81,78,3161,0
Idukki,28-12-2020,119,49,3231,0
Idukki,29-12-2020,100,303,3028,0
Idukki,30-12-2020,204,222,3009,1
Idukki,31-12-2020,190,205,2992,2
Idukki,01-01-2021,107,144,2954,1
Idukki,02-01-2021,223,153,3024,0
Idukki,03-01-2021,253,178,3098,1
Idukki,04-01-2021,89,28,3159,0
Idukki,05-01-2021,131,140,3149,1
Idukki,06-01-2021,271,125,3294,1
Idukki,07-01-2021,283,65,3512,0
Idukki,08-01-2021,301,99,3712,1
Idukki,09-01-2021,222,70,3864,0
Idukki,10-01-2021,209,200,3872,1
Idukki,11-01-2021,141,46,3967,0
Idukki,12-01-2021,173,74,4066,0
Idukki,13-01-2021,284,51,4298,1
Idukki,14-01-2021,202,41,4458,1
Idukki,15-01-2021,290,73,4675,0
Idukki,16-01-2021,181,301,4554,0
Idukki,17-01-2021,237,83,4706,2
Idukki,18-01-2021,178,49,4835,0
Idukki,19-01-2021,130,57,4908,0
Idukki,20-01-2021,336,77,5167,0
Idukki,21-01-2021,302,129,5340,0
Idukki,22-01-2021,246,452,5134,0
Idukki,23-01-2021,256,328,5061,1
Idukki,24-01-2021,320,325,5055,1
Idukki,25-01-2021,117,357,4815,0
Idukki,26-01-2021,184,154,4845,0
Idukki,27-01-2021,305,377,4772,1
Idukki,28-01-2021,279,282,4769,0
Idukki,29-01-2021,302,229,4842,0
